method,dist,queries,epsilon,p_hat,true_p,error
classical,mixture,24201,,0.04132060658650469,0.042270765684061296,0.0009501590975566077
classical,mixture,27185,,0.04134633069707559,0.042270765684061296,0.0009244349869857033
classical,mixture,30538,,0.042144213766454906,0.042270765684061296,0.00012655191760638923
classical,mixture,34304,,0.04226912313432836,0.042270765684061296,1.6425497329358718e-06
classical,mixture,38535,,0.0433372258985338,0.042270765684061296,0.0010664602144725074
classical,mixture,43287,,0.04162912652759489,0.042270765684061296,0.0006416391564664087
classical,mixture,48626,,0.044194463867067,0.042270765684061296,0.0019236981830057023
classical,mixture,54622,,0.04307788070740727,0.042270765684061296,0.0008071150233459751
classical,mixture,61359,,0.04374256425300282,0.042270765684061296,0.0014717985689415222
classical,mixture,68926,,0.04343788991091896,0.042270765684061296,0.0011671242268576631
classical,mixture,77426,,0.0429442306202051,0.042270765684061296,0.0006734649361438069
classical,mixture,86974,,0.042483960723894494,0.042270765684061296,0.0002131950398331986
classical,mixture,97700,,0.04339815762538383,0.042270765684061296,0.0011273919413225322
classical,mixture,109749,,0.04193204493890605,0.042270765684061296,0.00033872074515524375
classical,mixture,123284,,0.0424385970604458,0.042270765684061296,0.00016783137638450712
classical,mixture,138488,,0.04215527699150829,0.042270765684061296,0.00011548869255300492
classical,mixture,155567,,0.04203333611884268,0.042270765684061296,0.0002374295652186123
classical,mixture,174752,,0.04286646218641275,0.042270765684061296,0.0005956965023514518
classical,mixture,196304,,0.0419960877007091,0.042270765684061296,0.0002746779833521923
classical,mixture,220513,,0.042047407635830994,0.042270765684061296,0.0002233580482303016
classical,mixture,247707,,0.04213445724182199,0.042270765684061296,0.00013630844223930239
classical,mixture,278255,,0.04268027528705683,0.042270765684061296,0.0004095096029955378
classical,mixture,312571,,0.04200965540629169,0.042270765684061296,0.0002611102777696078
classical,mixture,351119,,0.0421794320444066,0.042270765684061296,9.133363965469626e-05
classical,mixture,394420,,0.04192485168094924,0.042270765684061296,0.000345914003112055
classical,mixture,443062,,0.0424658399953054,0.042270765684061296,0.00019507431124410335
classical,mixture,497702,,0.04246717915539821,0.042270765684061296,0.0001964134713369134
classical,mixture,559081,,0.04218887781913533,0.042270765684061296,8.188786492596689e-05
classical,mixture,628029,,0.04189296991062515,0.042270765684061296,0.0003777957734361487
classical,mixture,705480,,0.042417928219084876,0.042270765684061296,0.0001471625350235803
classical,mixture,792482,,0.042022405556214525,0.042270765684061296,0.0002483601278467709
classical,mixture,890215,,0.04222238448015367,0.042270765684061296,4.838120390762701e-05
classical,mixture,1000000,,0.042489,0.042270765684061296,0.00021823431593870346
classical,normal,10,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,11,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,12,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,14,,0.14285714285714285,0.04443986965221777,0.09841727320492508
classical,normal,15,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,17,,0.11764705882352941,0.04443986965221777,0.07320718917131164
classical,normal,20,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,22,,0.18181818181818182,0.04443986965221777,0.13737831216596405
classical,normal,25,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,28,,0.03571428571428571,0.04443986965221777,0.00872558393793206
classical,normal,31,,0.0967741935483871,0.04443986965221777,0.05233432389616932
classical,normal,35,,0.05714285714285714,0.04443986965221777,0.012702987490639368
classical,normal,40,,0.05,0.04443986965221777,0.00556013034778223
classical,normal,45,,0.044444444444444446,0.04443986965221777,4.5747922266733965e-06
classical,normal,50,,0.0,0.04443986965221777,0.04443986965221777
classical,normal,57,,0.017543859649122806,0.04443986965221777,0.026896010003094967
classical,normal,64,,0.015625,0.04443986965221777,0.028814869652217773
classical,normal,72,,0.05555555555555555,0.04443986965221777,0.01111568590333778
classical,normal,81,,0.04938271604938271,0.04443986965221777,0.0049428463971649406
classical,normal,91,,0.03296703296703297,0.04443986965221777,0.011472836685184805
classical,normal,102,,0.0392156862745098,0.04443986965221777,0.005224183377707969
classical,normal,114,,0.043859649122807015,0.04443986965221777,0.0005802205294107576
classical,normal,129,,0.03875968992248062,0.04443986965221777,0.005680179729737153
classical,normal,145,,0.027586206896551724,0.04443986965221777,0.01685366275566605
classical,normal,162,,0.018518518518518517,0.04443986965221777,0.025921351133699255
classical,normal,183,,0.0546448087431694,0.04443986965221777,0.010204939090951624
classical,normal,205,,0.04878048780487805,0.04443986965221777,0.004340618152660278
classical,normal,231,,0.021645021645021644,0.04443986965221777,0.02279484800719613
classical,normal,259,,0.05791505791505792,0.04443986965221777,0.013475188262840145
classical,normal,291,,0.05154639175257732,0.04443986965221777,0.007106522100359544
classical,normal,327,,0.04892966360856269,0.04443986965221777,0.004489793956344919
classical,normal,367,,0.05722070844686648,0.04443986965221777,0.01278083879464871
classical,normal,413,,0.03389830508474576,0.04443986965221777,0.01054156456747201
classical,normal,464,,0.040948275862068964,0.04443986965221777,0.0034915937901488087
classical,normal,521,,0.04030710172744722,0.04443986965221777,0.004132767924770554
classical,normal,585,,0.05641025641025641,0.04443986965221777,0.011970386758038638
classical,normal,657,,0.0319634703196347,0.04443986965221777,0.012476399332583071
classical,normal,739,,0.046008119079837616,0.04443986965221777,0.001568249427619843
classical,normal,830,,0.03614457831325301,0.04443986965221777,0.008295291338964762
classical,normal,932,,0.0611587982832618,0.04443986965221777,0.01671892863104403
classical,normal,1047,,0.03533906399235912,0.04443986965221777,0.00910080565985865
classical,normal,1176,,0.039965986394557826,0.04443986965221777,0.004473883257659947
classical,normal,1321,,0.053747161241483724,0.04443986965221777,0.00930729158926595
classical,normal,1484,,0.0431266846361186,0.04443986965221777,0.001313185016099172
classical,normal,1668,,0.03717026378896882,0.04443986965221777,0.00726960586324895
classical,normal,1873,,0.048585157501334755,0.04443986965221777,0.0041452878491169826
classical,normal,2104,,0.04515209125475285,0.04443986965221777,0.0007122216025350764
classical,normal,2364,,0.047800338409475465,0.04443986965221777,0.0033604687572576925
classical,normal,2656,,0.03953313253012048,0.04443986965221777,0.004906737122097292
classical,normal,2983,,0.040563191418035535,0.04443986965221777,0.0038766782341822376
classical,normal,3351,,0.048045359594151,0.04443986965221777,0.0036054899419332292
classical,normal,3764,,0.04675876726886291,0.04443986965221777,0.002318897616645138
classical,normal,4229,,0.04445495388980847,0.04443986965221777,1.508423759069566e-05
classical,normal,4750,,0.04336842105263158,0.04443986965221777,0.0010714485995861958
classical,normal,5336,,0.04404047976011994,0.04443986965221777,0.0003993898920978331
classical,normal,5994,,0.04487821154487821,0.04443986965221777,0.00043834189266044044
classical,normal,6734,,0.04395604395604396,0.04443986965221777,0.00048382569617381327
classical,normal,7564,,0.04574299312533051,0.04443986965221777,0.0013031234731127397
classical,normal,8497,,0.04213251735906791,0.04443986965221777,0.002307352293149864
classical,normal,9545,,0.03991618648507072,0.04443986965221777,0.004523683167147054
classical,normal,10722,,0.047845551203133746,0.04443986965221777,0.0034056815509159732
classical,normal,12045,,0.044582814445828144,0.04443986965221777,0.00014294479361037088
classical,normal,13530,,0.042572062084257206,0.04443986965221777,0.0018678075679605666
classical,normal,15199,,0.04395025988551878,0.04443986965221777,0.000489609766698991
classical,normal,17073,,0.0466233233760909,0.04443986965221777,0.00218345372387313
classical,normal,19179,,0.04400646540486991,0.04443986965221777,0.00043340424734786276
classical,normal,21544,,0.045209803193464536,0.04443986965221777,0.0007699335412467631
classical,normal,24201,,0.04615511755712574,0.04443986965221777,0.0017152479049079641
classical,normal,27185,,0.045576604745263934,0.04443986965221777,0.0011367350930461609
classical,normal,30538,,0.04387975636911389,0.04443986965221777,0.0005601132831038816
classical,normal,34304,,0.04463036380597015,0.04443986965221777,0.00019049415375237827
classical,normal,38535,,0.04471259893603218,0.04443986965221777,0.0002727292838144088
classical,normal,43287,,0.04666528056922402,0.04443986965221777,0.002225410917006246
classical,normal,48626,,0.04421502899683297,0.04443986965221777,0.0002248406553848059
classical,normal,54622,,0.043370802973160996,0.04443986965221777,0.0010690666790567765
classical,normal,61359,,0.04400332469564367,0.04443986965221777,0.0004365449565741017
classical,normal,68926,,0.044830687984214954,0.04443986965221777,0.00039081833199718086
classical,normal,77426,,0.04359000852426834,0.04443986965221777,0.0008498611279494361
classical,normal,86974,,0.04586428127946283,0.04443986965221777,0.001424411627245055
classical,normal,97700,,0.04443193449334698,0.04443986965221777,7.935158870792103e-06
classical,normal,109749,,0.04524870386062743,0.04443986965221777,0.0008088342084096589
classical,normal,123284,,0.04586969923104377,0.04443986965221777,0.0014298295788259946
classical,normal,138488,,0.04442262145456646,0.04443986965221777,1.724819765130947e-05
classical,normal,155567,,0.04328681532715807,0.04443986965221777,0.001153054325059702
classical,normal,174752,,0.044199780260025634,0.04443986965221777,0.00024008939219213876
classical,normal,196304,,0.04460428722797294,0.04443986965221777,0.0001644175757551658
classical,normal,220513,,0.043874964287819763,0.04443986965221777,0.0005649053643980093
classical,normal,247707,,0.043632194487842495,0.04443986965221777,0.000807675164375278
classical,normal,278255,,0.04453828322941187,0.04443986965221777,9.841357719409666e-05
classical,normal,312571,,0.044079585118261135,0.04443986965221777,0.00036028453395663823
classical,normal,351119,,0.04491354782851398,0.04443986965221777,0.000473678176296205
classical,normal,394420,,0.044368946807971196,0.04443986965221777,7.092284424657647e-05
classical,normal,443062,,0.0444565320429195,0.04443986965221777,1.6662390701728536e-05
classical,normal,497702,,0.04424937010500259,0.04443986965221777,0.00019049954721517964
classical,normal,559081,,0.04444973089766957,0.04443986965221777,9.861245451797673e-06
classical,normal,628029,,0.044778186994549614,0.04443986965221777,0.00033831734233184113
classical,normal,705480,,0.04441231501956115,0.04443986965221777,2.7554632656620615e-05
classical,normal,792482,,0.044674831731193895,0.04443986965221777,0.00023496207897612253
classical,normal,890215,,0.044351083726964835,0.04443986965221777,8.878592525293771e-05
classical,normal,1000000,,0.045299,0.04443986965221777,0.0008591303477822262
classical,pareto,10,,0.0,0.0,0.0
classical,pareto,11,,0.0,0.0,0.0
classical,pareto,12,,0.0,0.0,0.0
classical,pareto,14,,0.0,0.0,0.0
classical,pareto,15,,0.0,0.0,0.0
classical,pareto,17,,0.0,0.0,0.0
classical,pareto,20,,0.0,0.0,0.0
classical,pareto,22,,0.0,0.0,0.0
classical,pareto,25,,0.0,0.0,0.0
classical,pareto,28,,0.0,0.0,0.0
classical,pareto,31,,0.0,0.0,0.0
classical,pareto,35,,0.0,0.0,0.0
classical,pareto,40,,0.0,0.0,0.0
classical,pareto,45,,0.0,0.0,0.0
classical,pareto,50,,0.0,0.0,0.0
classical,pareto,57,,0.0,0.0,0.0
classical,pareto,64,,0.0,0.0,0.0
classical,pareto,72,,0.0,0.0,0.0
classical,pareto,81,,0.0,0.0,0.0
classical,pareto,91,,0.0,0.0,0.0
classical,pareto,102,,0.0,0.0,0.0
classical,pareto,114,,0.0,0.0,0.0
classical,pareto,129,,0.0,0.0,0.0
classical,pareto,145,,0.0,0.0,0.0
classical,pareto,162,,0.0,0.0,0.0
classical,pareto,183,,0.0,0.0,0.0
classical,pareto,205,,0.0,0.0,0.0
classical,pareto,231,,0.0,0.0,0.0
classical,pareto,259,,0.0,0.0,0.0
classical,pareto,291,,0.0,0.0,0.0
classical,pareto,327,,0.0,0.0,0.0
classical,pareto,367,,0.0,0.0,0.0
classical,pareto,413,,0.0,0.0,0.0
classical,pareto,464,,0.0,0.0,0.0
classical,pareto,521,,0.0,0.0,0.0
classical,pareto,585,,0.0,0.0,0.0
classical,pareto,657,,0.0,0.0,0.0
classical,pareto,739,,0.0,0.0,0.0
classical,pareto,830,,0.0,0.0,0.0
classical,pareto,932,,0.0,0.0,0.0
classical,pareto,1047,,0.0,0.0,0.0
classical,pareto,1176,,0.0,0.0,0.0
classical,pareto,1321,,0.0,0.0,0.0
classical,pareto,1484,,0.0,0.0,0.0
classical,pareto,1668,,0.0,0.0,0.0
classical,pareto,1873,,0.0,0.0,0.0
classical,pareto,2104,,0.0,0.0,0.0
classical,pareto,2364,,0.0,0.0,0.0
classical,pareto,2656,,0.0,0.0,0.0
classical,pareto,2983,,0.0,0.0,0.0
classical,pareto,3351,,0.0,0.0,0.0
classical,pareto,3764,,0.0,0.0,0.0
classical,pareto,4229,,0.0,0.0,0.0
classical,pareto,4750,,0.0,0.0,0.0
classical,pareto,5336,,0.0,0.0,0.0
classical,pareto,5994,,0.0,0.0,0.0
classical,pareto,6734,,0.0,0.0,0.0
classical,pareto,7564,,0.0,0.0,0.0
classical,pareto,8497,,0.0,0.0,0.0
classical,pareto,9545,,0.0,0.0,0.0
classical,pareto,10722,,0.0,0.0,0.0
classical,pareto,12045,,0.0,0.0,0.0
classical,pareto,13530,,0.0,0.0,0.0
classical,pareto,15199,,0.0,0.0,0.0
classical,pareto,17073,,0.0,0.0,0.0
classical,pareto,19179,,0.0,0.0,0.0
classical,pareto,21544,,0.0,0.0,0.0
classical,pareto,24201,,0.0,0.0,0.0
classical,pareto,27185,,0.0,0.0,0.0
classical,pareto,30538,,0.0,0.0,0.0
classical,pareto,34304,,0.0,0.0,0.0
classical,pareto,38535,,0.0,0.0,0.0
classical,pareto,43287,,0.0,0.0,0.0
classical,pareto,48626,,0.0,0.0,0.0
classical,pareto,54622,,0.0,0.0,0.0
classical,pareto,61359,,0.0,0.0,0.0
classical,pareto,68926,,0.0,0.0,0.0
classical,pareto,77426,,0.0,0.0,0.0
classical,pareto,86974,,0.0,0.0,0.0
classical,pareto,97700,,0.0,0.0,0.0
classical,pareto,109749,,0.0,0.0,0.0
classical,pareto,123284,,0.0,0.0,0.0
classical,pareto,138488,,0.0,0.0,0.0
classical,pareto,155567,,0.0,0.0,0.0
classical,pareto,174752,,0.0,0.0,0.0
classical,pareto,196304,,0.0,0.0,0.0
classical,pareto,220513,,0.0,0.0,0.0
classical,pareto,247707,,0.0,0.0,0.0
classical,pareto,278255,,0.0,0.0,0.0
classical,pareto,312571,,0.0,0.0,0.0
classical,pareto,351119,,0.0,0.0,0.0
classical,pareto,394420,,0.0,0.0,0.0
classical,pareto,443062,,0.0,0.0,0.0
classical,pareto,497702,,0.0,0.0,0.0
classical,pareto,559081,,0.0,0.0,0.0
classical,pareto,628029,,0.0,0.0,0.0
classical,pareto,705480,,0.0,0.0,0.0
classical,pareto,792482,,0.0,0.0,0.0
classical,pareto,890215,,0.0,0.0,0.0
classical,pareto,1000000,,0.0,0.0,0.0
classical,skew_normal,10,,0.2,0.045119022487909936,0.15488097751209007
classical,skew_normal,11,,0.0,0.045119022487909936,0.045119022487909936
classical,skew_normal,12,,0.0,0.045119022487909936,0.045119022487909936
classical,skew_normal,14,,0.0,0.045119022487909936,0.045119022487909936
classical,skew_normal,15,,0.0,0.045119022487909936,0.045119022487909936
classical,skew_normal,17,,0.058823529411764705,0.045119022487909936,0.013704506923854769
classical,skew_normal,20,,0.0,0.045119022487909936,0.045119022487909936
classical,skew_normal,22,,0.045454545454545456,0.045119022487909936,0.00033552296663551945
classical,skew_normal,25,,0.04,0.045119022487909936,0.0051190224879099355
classical,skew_normal,28,,0.07142857142857142,0.045119022487909936,0.026309548940661488
classical,skew_normal,31,,0.03225806451612903,0.045119022487909936,0.012860957971780905
classical,skew_normal,35,,0.02857142857142857,0.045119022487909936,0.016547593916481366
classical,skew_normal,40,,0.05,0.045119022487909936,0.004880977512090066
classical,skew_normal,45,,0.1111111111111111,0.045119022487909936,0.06599208862320116
classical,skew_normal,50,,0.04,0.045119022487909936,0.0051190224879099355
classical,skew_normal,57,,0.05263157894736842,0.045119022487909936,0.007512556459458482
classical,skew_normal,64,,0.0625,0.045119022487909936,0.017380977512090064
classical,skew_normal,72,,0.041666666666666664,0.045119022487909936,0.003452355821243272
classical,skew_normal,81,,0.04938271604938271,0.045119022487909936,0.004263693561472777
classical,skew_normal,91,,0.04395604395604396,0.045119022487909936,0.0011629785318659769
classical,skew_normal,102,,0.058823529411764705,0.045119022487909936,0.013704506923854769
classical,skew_normal,114,,0.07017543859649122,0.045119022487909936,0.025056416108581288
classical,skew_normal,129,,0.05426356589147287,0.045119022487909936,0.009144543403562931
classical,skew_normal,145,,0.013793103448275862,0.045119022487909936,0.031325919039634074
classical,skew_normal,162,,0.037037037037037035,0.045119022487909936,0.008081985450872901
classical,skew_normal,183,,0.04918032786885246,0.045119022487909936,0.004061305380942522
classical,skew_normal,205,,0.07317073170731707,0.045119022487909936,0.028051709219407132
classical,skew_normal,231,,0.07792207792207792,0.045119022487909936,0.032803055434167984
classical,skew_normal,259,,0.03474903474903475,0.045119022487909936,0.010369987738875187
classical,skew_normal,291,,0.05154639175257732,0.045119022487909936,0.0064273692646673805
classical,skew_normal,327,,0.05198776758409786,0.045119022487909936,0.006868745096187921
classical,skew_normal,367,,0.04904632152588556,0.045119022487909936,0.003927299037975625
classical,skew_normal,413,,0.053268765133171914,0.045119022487909936,0.008149742645261977
classical,skew_normal,464,,0.04741379310344827,0.045119022487909936,0.002294770615538337
classical,skew_normal,521,,0.04798464491362764,0.045119022487909936,0.0028656224257177024
classical,skew_normal,585,,0.035897435897435895,0.045119022487909936,0.009221586590474042
classical,skew_normal,657,,0.0502283105022831,0.045119022487909936,0.005109288014373166
classical,skew_normal,739,,0.036535859269282815,0.045119022487909936,0.008583163218627121
classical,skew_normal,830,,0.04457831325301205,0.045119022487909936,0.0005407092348978862
classical,skew_normal,932,,0.048283261802575105,0.045119022487909936,0.003164239314665168
classical,skew_normal,1047,,0.054441260744985676,0.045119022487909936,0.00932223825707574
classical,skew_normal,1176,,0.04931972789115646,0.045119022487909936,0.0042007054032465255
classical,skew_normal,1321,,0.04844814534443603,0.045119022487909936,0.003329122856526097
classical,skew_normal,1484,,0.04110512129380054,0.045119022487909936,0.0040139011941093955
classical,skew_normal,1668,,0.046762589928057555,0.045119022487909936,0.0016435674401476183
classical,skew_normal,1873,,0.04164442071542979,0.045119022487909936,0.003474601772480143
classical,skew_normal,2104,,0.051330798479087454,0.045119022487909936,0.006211775991177518
classical,skew_normal,2364,,0.04018612521150592,0.045119022487909936,0.004932897276404016
classical,skew_normal,2656,,0.04103915662650602,0.045119022487909936,0.0040798658614039154
classical,skew_normal,2983,,0.045591686221924235,0.045119022487909936,0.0004726637340142989
classical,skew_normal,3351,,0.04685168606386153,0.045119022487909936,0.0017326635759515943
classical,skew_normal,3764,,0.048352816153028694,0.045119022487909936,0.0032337936651187574
classical,skew_normal,4229,,0.04540080397257035,0.045119022487909936,0.0002817814846604108
classical,skew_normal,4750,,0.03536842105263158,0.045119022487909936,0.00975060143527836
classical,skew_normal,5336,,0.04703898050974513,0.045119022487909936,0.0019199580218351928
classical,skew_normal,5994,,0.04721388054721388,0.045119022487909936,0.0020948580593039418
classical,skew_normal,6734,,0.047965547965547965,0.045119022487909936,0.002846525477638029
classical,skew_normal,7564,,0.04005817028027499,0.045119022487909936,0.0050608522076349485
classical,skew_normal,8497,,0.04531010945039426,0.045119022487909936,0.00019108696248432144
classical,skew_normal,9545,,0.04756416972236773,0.045119022487909936,0.002445147234457795
classical,skew_normal,10722,,0.045047565752658086,0.045119022487909936,7.145673525184998e-05
classical,skew_normal,12045,,0.04167704441677044,0.045119022487909936,0.0034419780711394954
classical,skew_normal,13530,,0.042350332594235034,0.045119022487909936,0.0027686898936749027
classical,skew_normal,15199,,0.04710836239226265,0.045119022487909936,0.0019893399043527105
classical,skew_normal,17073,,0.04474901891876062,0.045119022487909936,0.00037000356914931865
classical,skew_normal,19179,,0.04593565879347203,0.045119022487909936,0.000816636305562092
classical,skew_normal,21544,,0.04279613813590791,0.045119022487909936,0.002322884352002029
classical,skew_normal,24201,,0.044956819966117105,0.045119022487909936,0.00016220252179283134
classical,skew_normal,27185,,0.042854515357734047,0.045119022487909936,0.00226450713017589
classical,skew_normal,30538,,0.04630296679546794,0.045119022487909936,0.0011839443075580061
classical,skew_normal,34304,,0.04428055037313433,0.045119022487909936,0.0008384721147756055
classical,skew_normal,38535,,0.046165823277539896,0.045119022487909936,0.0010468007896299591
classical,skew_normal,43287,,0.043384849954951836,0.045119022487909936,0.0017341725329581004
classical,skew_normal,48626,,0.04409163821823716,0.045119022487909936,0.0010273842696727764
classical,skew_normal,54622,,0.04386510929662041,0.045119022487909936,0.0012539131912895282
classical,skew_normal,61359,,0.04532342443651298,0.045119022487909936,0.00020440194860304323
classical,skew_normal,68926,,0.045106345936221454,0.045119022487909936,1.2676551688482751e-05
classical,skew_normal,77426,,0.0440420530571126,0.045119022487909936,0.0010769694307973393
classical,skew_normal,86974,,0.04472601007197553,0.045119022487909936,0.0003930124159344031
classical,skew_normal,97700,,0.04421699078812692,0.045119022487909936,0.0009020316997830138
classical,skew_normal,109749,,0.04527603896163063,0.045119022487909936,0.00015701647372069055
classical,skew_normal,123284,,0.044863891502546965,0.045119022487909936,0.000255130985362971
classical,skew_normal,138488,,0.046386690543585005,0.045119022487909936,0.0012676680556750683
classical,skew_normal,155567,,0.04493883664273271,0.045119022487909936,0.0001801858451772262
classical,skew_normal,174752,,0.04425128181651712,0.045119022487909936,0.0008677406713928151
classical,skew_normal,196304,,0.04547029097725976,0.045119022487909936,0.00035126848934982635
classical,skew_normal,220513,,0.045067637735643706,0.045119022487909936,5.1384752266230016e-05
classical,skew_normal,247707,,0.04445978514939021,0.045119022487909936,0.0006592373385197262
classical,skew_normal,278255,,0.04520314100375555,0.045119022487909936,8.411851584561036e-05
classical,skew_normal,312571,,0.04438351606515,0.045119022487909936,0.000735506422759935
classical,skew_normal,351119,,0.04456323924367522,0.045119022487909936,0.000555783244234713
classical,skew_normal,394420,,0.04517265858729273,0.045119022487909936,5.36360993827964e-05
classical,skew_normal,443062,,0.04506367054723718,0.045119022487909936,5.535194067275706e-05
classical,skew_normal,497702,,0.045565418664180575,0.045119022487909936,0.00044639617627063866
classical,skew_normal,559081,,0.04491656843999349,0.045119022487909936,0.00020245404791644633
classical,skew_normal,628029,,0.04495493042518737,0.045119022487909936,0.00016409206272256782
classical,skew_normal,705480,,0.044848897204740036,0.045119022487909936,0.00027012528316990025
classical,skew_normal,792482,,0.0452439298305829,0.045119022487909936,0.00012490734267296688
classical,skew_normal,890215,,0.04527220952241874,0.045119022487909936,0.0001531870345088046
classical,skew_normal,1000000,,0.045431,0.045119022487909936,0.0003119775120900628
classical,student_t,10,,0.2,0.04644940486027216,0.15355059513972785
classical,student_t,11,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,12,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,14,,0.07142857142857142,0.04644940486027216,0.024979166568299266
classical,student_t,15,,0.06666666666666667,0.04644940486027216,0.020217261806394507
classical,student_t,17,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,20,,0.05,0.04644940486027216,0.003550595139727844
classical,student_t,22,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,25,,0.04,0.04644940486027216,0.006449404860272158
classical,student_t,28,,0.10714285714285714,0.04644940486027216,0.06069345228258498
classical,student_t,31,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,35,,0.0,0.04644940486027216,0.04644940486027216
classical,student_t,40,,0.125,0.04644940486027216,0.07855059513972784
classical,student_t,45,,0.022222222222222223,0.04644940486027216,0.024227182638049936
classical,student_t,50,,0.06,0.04644940486027216,0.013550595139727839
classical,student_t,57,,0.017543859649122806,0.04644940486027216,0.028905545211149353
classical,student_t,64,,0.0625,0.04644940486027216,0.01605059513972784
classical,student_t,72,,0.041666666666666664,0.04644940486027216,0.004782738193605494
classical,student_t,81,,0.04938271604938271,0.04644940486027216,0.0029333111891105546
classical,student_t,91,,0.03296703296703297,0.04644940486027216,0.013482371893239191
classical,student_t,102,,0.029411764705882353,0.04644940486027216,0.017037640154389806
classical,student_t,114,,0.02631578947368421,0.04644940486027216,0.02013361538658795
classical,student_t,129,,0.05426356589147287,0.04644940486027216,0.007814161031200709
classical,student_t,145,,0.027586206896551724,0.04644940486027216,0.018863197963720435
classical,student_t,162,,0.030864197530864196,0.04644940486027216,0.015585207329407963
classical,student_t,183,,0.03825136612021858,0.04644940486027216,0.008198038740053579
classical,student_t,205,,0.02926829268292683,0.04644940486027216,0.017181112177345328
classical,student_t,231,,0.05194805194805195,0.04644940486027216,0.005498647087779793
classical,student_t,259,,0.05405405405405406,0.04644940486027216,0.007604649193781898
classical,student_t,291,,0.041237113402061855,0.04644940486027216,0.005212291458210304
classical,student_t,327,,0.04281345565749235,0.04644940486027216,0.0036359492027798063
classical,student_t,367,,0.05722070844686648,0.04644940486027216,0.010771303586594325
classical,student_t,413,,0.05569007263922518,0.04644940486027216,0.009240667778953021
classical,student_t,464,,0.05603448275862069,0.04644940486027216,0.009585077898348532
classical,student_t,521,,0.05758157389635317,0.04644940486027216,0.01113216903608101
classical,student_t,585,,0.039316239316239315,0.04644940486027216,0.007133165544032843
classical,student_t,657,,0.0441400304414003,0.04644940486027216,0.002309374418871857
classical,student_t,739,,0.05277401894451962,0.04644940486027216,0.006324614084247462
classical,student_t,830,,0.04216867469879518,0.04644940486027216,0.004280730161476981
classical,student_t,932,,0.05257510729613734,0.04644940486027216,0.006125702435865181
classical,student_t,1047,,0.05253104106972302,0.04644940486027216,0.006081636209450861
classical,student_t,1176,,0.04081632653061224,0.04644940486027216,0.005633078329659917
classical,student_t,1321,,0.04844814534443603,0.04644940486027216,0.0019987404841638745
classical,student_t,1484,,0.05053908355795148,0.04644940486027216,0.004089678697679323
classical,student_t,1668,,0.05515587529976019,0.04644940486027216,0.00870647043948803
classical,student_t,1873,,0.044847837693539776,0.04644940486027216,0.001601567166732383
classical,student_t,2104,,0.0470532319391635,0.04644940486027216,0.0006038270788913391
classical,student_t,2364,,0.048223350253807105,0.04644940486027216,0.0017739453935349467
classical,student_t,2656,,0.04405120481927711,0.04644940486027216,0.0023982000409950507
classical,student_t,2983,,0.043245055313442846,0.04644940486027216,0.003204349546829313
classical,student_t,3351,,0.03968964488212474,0.04644940486027216,0.006759759978147421
classical,student_t,3764,,0.04516471838469713,0.04644940486027216,0.001284686475575031
classical,student_t,4229,,0.04445495388980847,0.04644940486027216,0.0019944509704636904
classical,student_t,4750,,0.04336842105263158,0.04644940486027216,0.003080983807640582
classical,student_t,5336,,0.046101949025487254,0.04644940486027216,0.0003474558347849044
classical,student_t,5994,,0.04954954954954955,0.04644940486027216,0.0031001446892773912
classical,student_t,6734,,0.04172854172854173,0.04644940486027216,0.004720863131730431
classical,student_t,7564,,0.04362771020624009,0.04644940486027216,0.002821694654032071
classical,student_t,8497,,0.045663175238319406,0.04644940486027216,0.0007862296219527526
classical,student_t,9545,,0.047249869041382925,0.04644940486027216,0.000800464181110766
classical,student_t,10722,,0.046539824659578434,0.04644940486027216,9.041979930627525e-05
classical,student_t,12045,,0.04591116645911166,0.04644940486027216,0.0005382384011604971
classical,student_t,13530,,0.046193643754619367,0.04644940486027216,0.00025576110565279225
classical,student_t,15199,,0.04381867228107112,0.04644940486027216,0.002630732579201038
classical,student_t,17073,,0.04568617114742576,0.04644940486027216,0.000763233712846402
classical,student_t,19179,,0.044944991918243915,0.04644940486027216,0.0015044129420282437
classical,student_t,21544,,0.04771630152246565,0.04644940486027216,0.001266896662193491
classical,student_t,24201,,0.04722945332837486,0.04644940486027216,0.0007800484681027009
classical,student_t,27185,,0.04572374471215744,0.04644940486027216,0.0007256601481147179
classical,student_t,30538,,0.045517060711245005,0.04644940486027216,0.0009323441490271533
classical,student_t,34304,,0.045242537313432835,0.04644940486027216,0.0012068675468393242
classical,student_t,38535,,0.04551706241079538,0.04644940486027216,0.0009323424494767779
classical,student_t,43287,,0.046388061080693974,0.04644940486027216,6.134377957818515e-05
classical,student_t,48626,,0.044646896721918315,0.04644940486027216,0.0018025081383538435
classical,student_t,54622,,0.048075866866830214,0.04644940486027216,0.0016264620065580548
